10.000	
m		kPa
0.10  10.71994
0.20  21.35398
0.30  31.81823
0.40  42.03281
0.50  51.92360
0.60  61.42379
0.70  70.47521
0.80  79.02920
0.90  87.04722
1.00  94.50107
1.10  101.37274
1.20  107.65390
1.30  113.34517
1.40  118.45506
1.50  122.99872
1.60  126.99659
1.70  130.47294
1.80  133.45433
1.90  135.96821
2.00  138.04152
2.10  139.69935
2.20  140.96388
2.30  141.85339
2.40  142.38150
2.50  142.55659
2.60  142.38150
2.70  141.85339
2.80  140.96388
2.90  139.69935
3.00  138.04152
3.10  135.96821
3.20  133.45433
3.30  130.47294
3.40  126.99659
3.50  122.99872
3.60  118.45506
3.70  113.34517
3.80  107.65390
3.90  101.37274
4.00  94.50107
4.10  87.04722
4.20  79.02920
4.30  70.47521
4.40  61.42379
4.50  51.92360
4.60  42.03281
4.70  31.81823
4.80  21.35398
4.90  10.71994
5.00  0.00000
1255.000	
m		kPa
0.00  0.00000
0.10  10.69847
0.20  21.31153
0.30  31.75582
0.40  41.95186
0.50  51.82595
0.60  61.31160
0.70  70.35086
0.80  78.89521
0.90  86.90618
1.00  94.35553
1.10  101.22511
1.20  107.50642
1.30  113.19982
1.40  118.31350
1.50  122.86227
1.60  126.86621
1.70  130.34920
1.80  133.33745
1.90  135.85807
2.00  137.93765
2.10  139.60102
2.20  140.87013
2.30  141.76304
2.40  142.29325
2.50  142.46904
2.60  142.29325
2.70  141.76304
2.80  140.87013
2.90  139.60102
3.00  137.93765
3.10  135.85807
3.20  133.33745
3.30  130.34920
3.40  126.86621
3.50  122.86227
3.60  118.31350
3.70  113.19982
3.80  107.50642
3.90  101.22511
4.00  94.35553
4.10  86.90618
4.20  78.89521
4.30  70.35086
4.40  61.31160
4.50  51.82595
4.60  41.95186
4.70  31.75582
4.80  21.31153
4.90  10.69847
5.00  0.00000
1260.000	
m		kPa
0.00  0.00000
0.10  10.67712
0.20  21.26934
0.30  31.69376
0.40  41.87137
0.50  51.72884
0.60  61.20000
0.70  70.22713
0.80  78.76187
0.90  86.76578
1.00  94.21059
1.10  101.07804
1.20  107.35944
1.30  113.05489
1.40  118.17227
1.50  122.72606
1.60  126.73597
1.70  130.22551
1.80  133.22054
1.90  135.74781
2.00  137.83360
2.10  139.50246
2.20  140.77608
2.30  141.67236
2.40  142.20464
2.50  142.38115
2.60  142.20464
2.70  141.67236
2.80  140.77608
2.90  139.50246
3.00  137.83360
3.10  135.74781
3.20  133.22054
3.30  130.22551
3.40  126.73597
3.50  122.72606
3.60  118.17227
3.70  113.05489
3.80  107.35944
3.90  101.07804
4.00  94.21059
4.10  86.76578
4.20  78.76187
4.30  70.22713
4.40  61.20000
4.50  51.72884
4.60  41.87137
4.70  31.69376
4.80  21.26934
4.90  10.67712
5.00  0.00000
1265.000	
m		kPa
0.00  0.00000
0.10  10.65589
0.20  21.22739
0.30  31.63206
0.40  41.79134
0.50  51.63226
0.60  61.08899
0.70  70.10403
0.80  78.62916
0.90  86.62600
1.00  94.06625
1.10  100.93153
1.20  107.21296
1.30  112.91038
1.40  118.03138
1.50  122.59009
1.60  126.60588
1.70  130.10189
1.80  133.10360
1.90  135.63744
2.00  137.72937
2.10  139.40365
2.20  140.68174
2.30  141.58136
2.40  142.11570
2.50  142.29289
2.60  142.11570
2.70  141.58136
2.80  140.68174
2.90  139.40365
3.00  137.72937
3.10  135.63744
3.20  133.10360
3.30  130.10189
3.40  126.60588
3.50  122.59009
3.60  118.03138
3.70  112.91038
3.80  107.21296
3.90  100.93153
4.00  94.06625
4.10  86.62600
4.20  78.62916
4.30  70.10403
4.40  61.08899
4.50  51.63226
4.60  41.79134
4.70  31.63206
4.80  21.22739
4.90  10.65589
5.00  0.00000
1270.000	
m		kPa
0.00  0.00000
0.10  10.63479
0.20  21.18568
0.30  31.57071
0.40  41.71175
0.50  51.53621
0.60  60.97857
0.70  69.98155
0.80  78.49709
0.90  86.48685
1.00  93.92251
1.10  100.78557
1.20  107.06695
1.30  112.76627
1.40  117.89081
1.50  122.45436
1.60  126.47594
1.70  129.97831
1.80  132.98663
1.90  135.52696
2.00  137.62495
2.10  139.30460
2.20  140.58713
2.30  141.49004
2.40  142.02641
2.50  142.20430
2.60  142.02641
2.70  141.49004
2.80  140.58713
2.90  139.30460
3.00  137.62495
3.10  135.52696
3.20  132.98663
3.30  129.97831
3.40  126.47594
3.50  122.45436
3.60  117.89081
3.70  112.76627
3.80  107.06695
3.90  100.78557
4.00  93.92251
4.10  86.48685
4.20  78.49709
4.30  69.98155
4.40  60.97857
4.50  51.53621
4.60  41.71175
4.70  31.57071
4.80  21.18568
4.90  10.63479
5.00  0.00000
1275.000	
m		kPa
0.00  0.00000
0.10  10.61382
0.20  21.14422
0.30  31.50971
0.40  41.63260
0.50  51.44069
0.60  60.86873
0.70  69.85969
0.80  78.36565
0.90  86.34832
1.00  93.77936
1.10  100.64015
1.20  106.92144
1.30  112.62258
1.40  117.75056
1.50  122.31887
1.60  126.34614
1.70  129.85480
1.80  132.86964
1.90  135.41638
2.00  137.52037
2.10  139.20532
2.20  140.49222
2.30  141.39841
2.40  141.93679
2.50  142.11536
2.60  141.93679
2.70  141.39841
2.80  140.49222
2.90  139.20532
3.00  137.52037
3.10  135.41638
3.20  132.86964
3.30  129.85480
3.40  126.34614
3.50  122.31887
3.60  117.75056
3.70  112.62258
3.80  106.92144
3.90  100.64015
4.00  93.77936
4.10  86.34832
4.20  78.36565
4.30  69.85969
4.40  60.86873
4.50  51.44069
4.60  41.63260
4.70  31.50971
4.80  21.14422
4.90  10.61382
5.00  0.00000
1280.000	
m		kPa
0.00  0.00000
0.10  10.59296
0.20  21.10299
0.30  31.44906
0.40  41.55390
0.50  51.34568
0.60  60.75946
0.70  69.73844
0.80  78.23483
0.90  86.21041
1.00  93.63680
1.10  100.49527
1.20  106.77640
1.30  112.47929
1.40  117.61064
1.50  122.18361
1.60  126.21648
1.70  129.73134
1.80  132.75261
1.90  135.30569
2.00  137.41561
2.10  139.10581
2.20  140.39704
2.30  141.30646
2.40  141.84684
2.50  142.02607
2.60  141.84684
2.70  141.30646
2.80  140.39704
2.90  139.10581
3.00  137.41561
3.10  135.30569
3.20  132.75261
3.30  129.73134
3.40  126.21648
3.50  122.18361
3.60  117.61064
3.70  112.47929
3.80  106.77640
3.90  100.49527
4.00  93.63680
4.10  86.21041
4.20  78.23483
4.30  69.73844
4.40  60.75946
4.50  51.34568
4.60  41.55390
4.70  31.44906
4.80  21.10299
4.90  10.59296
5.00  0.00000
1285.000	
m		kPa
0.00  0.00000
0.10  10.57223
0.20  21.06200
0.30  31.38875
0.40  41.47564
0.50  51.25118
0.60  60.65076
0.70  69.61779
0.80  78.10463
0.90  86.07311
1.00  93.49482
1.10  100.35094
1.20  106.63184
1.30  112.33640
1.40  117.47104
1.50  122.04858
1.60  126.08698
1.70  129.60795
1.80  132.63556
1.90  135.19490
2.00  137.31068
2.10  139.00607
2.20  140.30159
2.30  141.21420
2.40  141.75655
2.50  141.93646
2.60  141.75655
2.70  141.21420
2.80  140.30159
2.90  139.00607
3.00  137.31068
3.10  135.19490
3.20  132.63556
3.30  129.60795
3.40  126.08698
3.50  122.04858
3.60  117.47104
3.70  112.33640
3.80  106.63184
3.90  100.35094
4.00  93.49482
4.10  86.07311
4.20  78.10463
4.30  69.61779
4.40  60.65076
4.50  51.25118
4.60  41.47564
4.70  31.38875
4.80  21.06200
4.90  10.57223
5.00  0.00000
1290.000	
m		kPa
0.00  0.00000
0.10  10.55161
0.20  21.02125
0.30  31.32879
0.40  41.39780
0.50  51.15719
0.60  60.54262
0.70  69.49774
0.80  77.97504
0.90  85.93642
1.00  93.35342
1.10  100.20713
1.20  106.48775
1.30  112.19392
1.40  117.33177
1.50  121.91380
1.60  125.95762
1.70  129.48461
1.80  132.51849
1.90  135.08401
2.00  137.20558
2.10  138.90610
2.20  140.20586
2.30  141.12163
2.40  141.66594
2.50  141.84650
2.60  141.66594
2.70  141.12163
2.80  140.20586
2.90  138.90610
3.00  137.20558
3.10  135.08401
3.20  132.51849
3.30  129.48461
3.40  125.95762
3.50  121.91380
3.60  117.33177
3.70  112.19392
3.80  106.48775
3.90  100.20713
4.00  93.35342
4.10  85.93642
4.20  77.97504
4.30  69.49774
4.40  60.54262
4.50  51.15719
4.60  41.39780
4.70  31.32879
4.80  21.02125
4.90  10.55161
5.00  0.00000
1295.000	
m		kPa
0.00  0.00000
0.10  10.53112
0.20  20.98072
0.30  31.26915
0.40  41.32039
0.50  51.06370
0.60  60.43504
0.70  69.37829
0.80  77.84606
0.90  85.80032
1.00  93.21260
1.10  100.06386
1.20  106.34414
1.30  112.05184
1.40  117.19281
1.50  121.77925
1.60  125.82841
1.70  129.36133
1.80  132.40140
1.90  134.97302
2.00  137.10032
2.10  138.80591
2.20  140.10986
2.30  141.02877
2.40  141.57500
2.50  141.75622
2.60  141.57500
2.70  141.02877
2.80  140.10986
2.90  138.80591
3.00  137.10032
3.10  134.97302
3.20  132.40140
3.30  129.36133
3.40  125.82841
3.50  121.77925
3.60  117.19281
3.70  112.05184
3.80  106.34414
3.90  100.06386
4.00  93.21260
4.10  85.80032
4.20  77.84606
4.30  69.37829
4.40  60.43504
4.50  51.06370
4.60  41.32039
4.70  31.26915
4.80  20.98072
4.90  10.53112
5.00  0.00000
1300.000	
m		kPa
0.00  0.00000
0.10  10.51074
0.20  20.94043
0.30  31.20986
0.40  41.24341
0.50  50.97071
0.60  60.32802
0.70  69.25942
0.80  77.71768
0.90  85.66483
1.00  93.07235
1.10  99.92111
1.20  106.20100
1.30  111.91016
1.40  117.05418
1.50  121.64493
1.60  125.69935
1.70  129.23812
1.80  132.28429
1.90  134.86194
2.00  136.99489
2.10  138.70550
2.20  140.01360
2.30  140.93560
2.40  141.48375
2.50  141.66561
2.60  141.48375
2.70  140.93560
2.80  140.01360
2.90  138.70550
3.00  136.99489
3.10  134.86194
3.20  132.28429
3.30  129.23812
3.40  125.69935
3.50  121.64493
3.60  117.05418
3.70  111.91016
3.80  106.20100
3.90  99.92111
4.00  93.07235
4.10  85.66483
4.20  77.71768
4.30  69.25942
4.40  60.32802
4.50  50.97071
4.60  41.24341
4.70  31.20986
4.80  20.94043
4.90  10.51074
5.00  0.00000
1305.000	
m		kPa
0.00  0.00000
0.10  10.49048
0.20  20.90036
0.30  31.15089
0.40  41.16685
0.50  50.87821
0.60  60.22154
0.70  69.14113
0.80  77.58990
0.90  85.52992
1.00  92.93266
1.10  99.77889
1.20  106.05832
1.30  111.76887
1.40  116.91586
1.50  121.51085
1.60  125.57044
1.70  129.11497
1.80  132.16716
1.90  134.75077
2.00  136.88931
2.10  138.60487
2.20  139.91708
2.30  140.84214
2.40  141.39218
2.50  141.57468
2.60  141.39218
2.70  140.84214
2.80  139.91708
2.90  138.60487
3.00  136.88931
3.10  134.75077
3.20  132.16716
3.30  129.11497
3.40  125.57044
3.50  121.51085
3.60  116.91586
3.70  111.76887
3.80  106.05832
3.90  99.77889
4.00  92.93266
4.10  85.52992
4.20  77.58990
4.30  69.14113
4.40  60.22154
4.50  50.87821
4.60  41.16685
4.70  31.15089
4.80  20.90036
4.90  10.49048
5.00  0.00000
1310.000	
m		kPa
0.00  0.00000
0.10  10.47033
0.20  20.86052
0.30  31.09225
0.40  41.09070
0.50  50.78620
0.60  60.11561
0.70  69.02343
0.80  77.46271
0.90  85.39560
1.00  92.79353
1.10  99.63719
1.20  105.91610
1.30  111.62798
1.40  116.77786
1.50  121.37700
1.60  125.44167
1.70  128.99188
1.80  132.05001
1.90  134.63950
2.00  136.78356
2.10  138.50403
2.20  139.82029
2.30  140.74838
2.40  141.30029
2.50  141.48343
2.60  141.30029
2.70  140.74838
2.80  139.82029
2.90  138.50403
3.00  136.78356
3.10  134.63950
3.20  132.05001
3.30  128.99188
3.40  125.44167
3.50  121.37700
3.60  116.77786
3.70  111.62798
3.80  105.91610
3.90  99.63719
4.00  92.79353
4.10  85.39560
4.20  77.46271
4.30  69.02343
4.40  60.11561
4.50  50.78620
4.60  41.09070
4.70  31.09225
4.80  20.86052
4.90  10.47033
5.00  0.00000
1315.000	
m		kPa
0.00  0.00000
0.10  10.45030
0.20  20.82091
0.30  31.03393
0.40  41.01496
0.50  50.69468
0.60  60.01021
0.70  68.90629
0.80  77.33611
0.90  85.26186
1.00  92.65496
1.10  99.49600
1.20  105.77434
1.30  111.48748
1.40  116.64018
1.50  121.24338
1.60  125.31306
1.70  128.86886
1.80  131.93285
1.90  134.52814
2.00  136.67766
2.10  138.40298
2.20  139.72325
2.30  140.65434
2.40  141.20810
2.50  141.39186
2.60  141.20810
2.70  140.65434
2.80  139.72325
2.90  138.40298
3.00  136.67766
3.10  134.52814
3.20  131.93285
3.30  128.86886
3.40  125.31306
3.50  121.24338
3.60  116.64018
3.70  111.48748
3.80  105.77434
3.90  99.49600
4.00  92.65496
4.10  85.26186
4.20  77.33611
4.30  68.90629
4.40  60.01021
4.50  50.69468
4.60  41.01496
4.70  31.03393
4.80  20.82091
4.90  10.45030
5.00  0.00000
1320.000	
m		kPa
0.00  0.00000
0.10  10.43037
0.20  20.78151
0.30  30.97593
0.40  40.93963
0.50  50.60363
0.60  59.90535
0.70  68.78973
0.80  77.21010
0.90  85.12870
1.00  92.51695
1.10  99.35533
1.20  105.63304
1.30  111.34737
1.40  116.50280
1.50  121.11000
1.60  125.18459
1.70  128.74591
1.80  131.81568
1.90  134.41670
2.00  136.57161
2.10  138.30172
2.20  139.62595
2.30  140.56001
2.40  141.11560
2.50  141.29998
2.60  141.11560
2.70  140.56001
2.80  139.62595
2.90  138.30172
3.00  136.57161
3.10  134.41670
3.20  131.81568
3.30  128.74591
3.40  125.18459
3.50  121.11000
3.60  116.50280
3.70  111.34737
3.80  105.63304
3.90  99.35533
4.00  92.51695
4.10  85.12870
4.20  77.21010
4.30  68.78973
4.40  59.90535
4.50  50.60363
4.60  40.93963
4.70  30.97593
4.80  20.78151
4.90  10.43037
5.00  0.00000
1325.000	
m		kPa
0.00  0.00000
0.10  10.41056
0.20  20.74233
0.30  30.91825
0.40  40.86471
0.50  50.51306
0.60  59.80101
0.70  68.67373
0.80  77.08466
0.90  84.99611
1.00  92.37948
1.10  99.21516
1.20  105.49220
1.30  111.20765
1.40  116.36574
1.50  120.97685
1.60  125.05627
1.70  128.62302
1.80  131.69849
1.90  134.30517
2.00  136.46541
2.10  138.20025
2.20  139.52841
2.30  140.46539
2.40  141.02280
2.50  141.20779
2.60  141.02280
2.70  140.46539
2.80  139.52841
2.90  138.20025
3.00  136.46541
3.10  134.30517
3.20  131.69849
3.30  128.62302
3.40  125.05627
3.50  120.97685
3.60  116.36574
3.70  111.20765
3.80  105.49220
3.90  99.21516
4.00  92.37948
4.10  84.99611
4.20  77.08466
4.30  68.67373
4.40  59.80101
4.50  50.51306
4.60  40.86471
4.70  30.91825
4.80  20.74233
4.90  10.41056
5.00  0.00000
1330.000	
m		kPa
0.00  0.00000
0.10  10.39086
0.20  20.70337
0.30  30.86088
0.40  40.79018
0.50  50.42296
0.60  59.69720
0.70  68.55828
0.80  76.95979
0.90  84.86409
1.00  92.24256
1.10  99.07550
1.20  105.35180
1.30  111.06831
1.40  116.22900
1.50  120.84393
1.60  124.92810
1.70  128.50020
1.80  131.58130
1.90  134.19356
2.00  136.35906
2.10  138.09858
2.20  139.43061
2.30  140.37050
2.40  140.92969
2.50  141.11529
2.60  140.92969
2.70  140.37050
2.80  139.43061
2.90  138.09858
3.00  136.35906
3.10  134.19356
3.20  131.58130
3.30  128.50020
3.40  124.92810
3.50  120.84393
3.60  116.22900
3.70  111.06831
3.80  105.35180
3.90  99.07550
4.00  92.24256
4.10  84.86409
4.20  76.95979
4.30  68.55828
4.40  59.69720
4.50  50.42296
4.60  40.79018
4.70  30.86088
4.80  20.70337
4.90  10.39086
5.00  0.00000
1335.000	
m		kPa
0.00  0.00000
0.10  10.37127
0.20  20.66462
0.30  30.80383
0.40  40.71605
0.50  50.33333
0.60  59.59391
0.70  68.44339
0.80  76.83549
0.90  84.73263
1.00  92.10618
1.10  98.93634
1.20  105.21185
1.30  110.92935
1.40  116.09256
1.50  120.71124
1.60  124.80009
1.70  128.37745
1.80  131.46409
1.90  134.08187
2.00  136.25257
2.10  137.99671
2.20  139.33258
2.30  140.27533
2.40  140.83629
2.50  141.02249
2.60  140.83629
2.70  140.27533
2.80  139.33258
2.90  137.99671
3.00  136.25257
3.10  134.08187
3.20  131.46409
3.30  128.37745
3.40  124.80009
3.50  120.71124
3.60  116.09256
3.70  110.92935
3.80  105.21185
3.90  98.93634
4.00  92.10618
4.10  84.73263
4.20  76.83549
4.30  68.44339
4.40  59.59391
4.50  50.33333
4.60  40.71605
4.70  30.80383
4.80  20.66462
4.90  10.37127
5.00  0.00000
1340.000	
m		kPa
0.00  0.00000
0.10  10.35179
0.20  20.62609
0.30  30.74708
0.40  40.64232
0.50  50.24415
0.60  59.49113
0.70  68.32904
0.80  76.71175
0.90  84.60173
1.00  91.97033
1.10  98.79768
1.20  105.07235
1.30  110.79078
1.40  115.95643
1.50  120.57878
1.60  124.67222
1.70  128.25477
1.80  131.34688
1.90  133.97010
2.00  136.14593
2.10  137.89464
2.20  139.23430
2.30  140.17988
2.40  140.74260
2.50  140.92939
2.60  140.74260
2.70  140.17988
2.80  139.23430
2.90  137.89464
3.00  136.14593
3.10  133.97010
3.20  131.34688
3.30  128.25477
3.40  124.67222
3.50  120.57878
3.60  115.95643
3.70  110.79078
3.80  105.07235
3.90  98.79768
4.00  91.97033
4.10  84.60173
4.20  76.71175
4.30  68.32904
4.40  59.49113
4.50  50.24415
4.60  40.64232
4.70  30.74708
4.80  20.62609
4.90  10.35179
5.00  0.00000
1345.000	
m		kPa
0.00  0.00000
0.10  10.33242
0.20  20.58776
0.30  30.69064
0.40  40.56897
0.50  50.15544
0.60  59.38887
0.70  68.21524
0.80  76.58857
0.90  84.47139
1.00  91.83502
1.10  98.65951
1.20  104.93329
1.30  110.65258
1.40  115.82060
1.50  120.44655
1.60  124.54450
1.70  128.13216
1.80  131.22965
1.90  133.85825
2.00  136.03915
2.10  137.79238
2.20  139.13578
2.30  140.08416
2.40  140.64862
2.50  140.83600
2.60  140.64862
2.70  140.08416
2.80  139.13578
2.90  137.79238
3.00  136.03915
3.10  133.85825
3.20  131.22965
3.30  128.13216
3.40  124.54450
3.50  120.44655
3.60  115.82060
3.70  110.65258
3.80  104.93329
3.90  98.65951
4.00  91.83502
4.10  84.47139
4.20  76.58857
4.30  68.21524
4.40  59.38887
4.50  50.15544
4.60  40.56897
4.70  30.69064
4.80  20.58776
4.90  10.33242
5.00  0.00000
1350.000	
m		kPa
0.00  0.00000
0.10  10.31315
0.20  20.54965
0.30  30.63450
0.40  40.49600
0.50  50.06718
0.60  59.28710
0.70  68.10198
0.80  76.46594
0.90  84.34159
1.00  91.70023
1.10  98.52183
1.20  104.79467
1.30  110.51476
1.40  115.68509
1.50  120.31455
1.60  124.41692
1.70  128.00962
1.80  131.11243
1.90  133.74633
2.00  135.93223
2.10  137.68992
2.20  139.03702
2.30  139.98818
2.40  140.55435
2.50  140.74231
2.60  140.55435
2.70  139.98818
2.80  139.03702
2.90  137.68992
3.00  135.93223
3.10  133.74633
3.20  131.11243
3.30  128.00962
3.40  124.41692
3.50  120.31455
3.60  115.68509
3.70  110.51476
3.80  104.79467
3.90  98.52183
4.00  91.70023
4.10  84.34159
4.20  76.46594
4.30  68.10198
4.40  59.28710
4.50  50.06718
4.60  40.49600
4.70  30.63450
4.80  20.54965
4.90  10.31315
5.00  0.00000
1355.000	
m		kPa
0.00  0.00000
0.10  10.29399
0.20  20.51174
0.30  30.57866
0.40  40.42342
0.50  49.97937
0.60  59.18584
0.70  67.98925
0.80  76.34386
0.90  84.21234
1.00  91.56597
1.10  98.38464
1.20  104.65648
1.30  110.37732
1.40  115.54987
1.50  120.18278
1.60  124.28950
1.70  127.88715
1.80  130.99520
1.90  133.63433
2.00  135.82518
2.10  137.58727
2.20  138.93804
2.30  139.89193
2.40  140.45980
2.50  140.64833
2.60  140.45980
2.70  139.89193
2.80  138.93804
2.90  137.58727
3.00  135.82518
3.10  133.63433
3.20  130.99520
3.30  127.88715
3.40  124.28950
3.50  120.18278
3.60  115.54987
3.70  110.37732
3.80  104.65648
3.90  98.38464
4.00  91.56597
4.10  84.21234
4.20  76.34386
4.30  67.98925
4.40  59.18584
4.50  49.97937
4.60  40.42342
4.70  30.57866
4.80  20.51174
4.90  10.29399
5.00  0.00000
1360.000	
m		kPa
0.00  0.00000
0.10  10.27493
0.20  20.47403
0.30  30.52312
0.40  40.35122
0.50  49.89200
0.60  59.08508
0.70  67.87705
0.80  76.22233
0.90  84.08363
1.00  91.43223
1.10  98.24793
1.20  104.51873
1.30  110.24025
1.40  115.41496
1.50  120.05123
1.60  124.16223
1.70  127.76475
1.80  130.87797
1.90  133.52226
2.00  135.71799
2.10  137.48444
2.20  138.83882
2.30  139.79543
2.40  140.36496
2.50  140.55406
2.60  140.36496
2.70  139.79543
2.80  138.83882
2.90  137.48444
3.00  135.71799
3.10  133.52226
3.20  130.87797
3.30  127.76475
3.40  124.16223
3.50  120.05123
3.60  115.41496
3.70  110.24025
3.80  104.51873
3.90  98.24793
4.00  91.43223
4.10  84.08363
4.20  76.22233
4.30  67.87705
4.40  59.08508
4.50  49.89200
4.60  40.35122
4.70  30.52312
4.80  20.47403
4.90  10.27493
5.00  0.00000
1365.000	
m		kPa
0.00  0.00000
0.10  10.25597
0.20  20.43653
0.30  30.46787
0.40  40.27939
0.50  49.80507
0.60  58.98480
0.70  67.76538
0.80  76.10133
0.90  83.95545
1.00  91.29901
1.10  98.11171
1.20  104.38141
1.30  110.10355
1.40  115.28035
1.50  119.91991
1.60  124.03511
1.70  127.64243
1.80  130.76074
1.90  133.41012
2.00  135.61067
2.10  137.38142
2.20  138.73938
2.30  139.69866
2.40  140.26985
2.50  140.45951
2.60  140.26985
2.70  139.69866
2.80  138.73938
2.90  137.38142
3.00  135.61067
3.10  133.41012
3.20  130.76074
3.30  127.64243
3.40  124.03511
3.50  119.91991
3.60  115.28035
3.70  110.10355
3.80  104.38141
3.90  98.11171
4.00  91.29901
4.10  83.95545
4.20  76.10133
4.30  67.76538
4.40  58.98480
4.50  49.80507
4.60  40.27939
4.70  30.46787
4.80  20.43653
4.90  10.25597
5.00  0.00000
1370.000	
m		kPa
0.00  0.00000
0.10  10.23712
0.20  20.39923
0.30  30.41292
0.40  40.20793
0.50  49.71858
0.60  58.88501
0.70  67.65422
0.80  75.98087
0.90  83.82781
1.00  91.16629
1.10  97.97596
1.20  104.24452
1.30  109.96721
1.40  115.14604
1.50  119.78882
1.60  123.90814
1.70  127.52017
1.80  130.64350
1.90  133.29791
2.00  135.50322
2.10  137.27822
2.20  138.63971
2.30  139.60164
2.40  140.17447
2.50  140.36468
2.60  140.17447
2.70  139.60164
2.80  138.63971
2.90  137.27822
3.00  135.50322
3.10  133.29791
3.20  130.64350
3.30  127.52017
3.40  123.90814
3.50  119.78882
3.60  115.14604
3.70  109.96721
3.80  104.24452
3.90  97.97596
4.00  91.16629
4.10  83.82781
4.20  75.98087
4.30  67.65422
4.40  58.88501
4.50  49.71858
4.60  40.20793
4.70  30.41292
4.80  20.39923
4.90  10.23712
5.00  0.00000
1375.000	
m		kPa
0.00  0.00000
0.10  10.21837
0.20  20.36212
0.30  30.35825
0.40  40.13684
0.50  49.63253
0.60  58.78571
0.70  67.54358
0.80  75.86095
0.90  83.70070
1.00  91.03409
1.10  97.84068
1.20  104.10805
1.30  109.83125
1.40  115.01203
1.50  119.65796
1.60  123.78132
1.70  127.39800
1.80  130.52627
1.90  133.18564
2.00  135.39564
2.10  137.17484
2.20  138.53982
2.30  139.50436
2.40  140.07882
2.50  140.26958
2.60  140.07882
2.70  139.50436
2.80  138.53982
2.90  137.17484
3.00  135.39564
3.10  133.18564
3.20  130.52627
3.30  127.39800
3.40  123.78132
3.50  119.65796
3.60  115.01203
3.70  109.83125
3.80  104.10805
3.90  97.84068
4.00  91.03409
4.10  83.70070
4.20  75.86095
4.30  67.54358
4.40  58.78571
4.50  49.63253
4.60  40.13684
4.70  30.35825
4.80  20.36212
4.90  10.21837
5.00  0.00000
1380.000	
